N,P,K,temperature,humidity,ph,rainfall,label,Wind Speed (km/h),Soil Moisture (%),Water Requirement (mm/day),Growth Stage,Area (sqm),Irrigation Type,Soil Type,Past Yield (tons),Last Irrigation Date,Last Fertilization Date,Region/State
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,papaya,5.24,48.99,3.35,Harvest,483,Flood,Loamy,3.79,23-03-2025,20-02-2025,Punjab
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,papaya,9.82,15.42,3.44,Harvest,381,Sprinkler,Clay,0.71,21-03-2025,20-03-2025,Maharashtra
40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,papaya,24.52,19.26,4.31,Harvest,421,Flood,Silty,2.97,24-03-2025,14-02-2025,Karnataka
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya,21.03,44.74,3.23,Flowering,495,Manual,Silty,2.6,27-03-2025,18-02-2025,Tamil Nadu
50,46,52,31.18298415,90.21646909,6.734005648,54.01872359,papaya,24.19,47.06,8.2,Flowering,377,Flood,Silty,4.68,31-03-2025,14-03-2025,Maharashtra
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,papaya,14.76,26.79,8.06,Flowering,628,Drip,Clay,1.66,29-03-2025,28-02-2025,Maharashtra
40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,papaya,7.19,12.02,3.95,Fruiting,362,Manual,Loamy,1.71,07-03-2025,04-03-2025,Punjab
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya,15.96,11.58,8.85,Vegetative,718,Sprinkler,Sandy,2.35,16-03-2025,11-02-2025,Punjab
49,55,51,24.87212063,93.90560147,6.676578778,135.1694525,papaya,14.09,32.96,4.08,Harvest,679,Sprinkler,Silty,1.6,02-04-2025,04-03-2025,Tamil Nadu
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,papaya,21.89,25.72,5.11,Harvest,739,Flood,Clay,1.08,13-03-2025,07-03-2025,Maharashtra
63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,papaya,6.96,11.15,4.74,Flowering,392,Manual,Loamy,4.36,18-03-2025,24-02-2025,Assam
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya,14.76,33.33,5.61,Harvest,393,Sprinkler,Loamy,3.01,28-03-2025,07-02-2025,Punjab
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya,8,10.45,4.78,Harvest,707,Sprinkler,Clay,4.38,25-03-2025,17-02-2025,Punjab
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,papaya,11.49,41.49,6.42,Seedling,494,Manual,Silty,4.24,07-03-2025,07-03-2025,Karnataka
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,papaya,19.75,22.26,5.85,Harvest,612,Manual,Sandy,1.77,04-04-2025,13-03-2025,Tamil Nadu
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,papaya,14.52,11.61,9.91,Fruiting,909,Sprinkler,Silty,2.96,11-03-2025,25-02-2025,Maharashtra
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya,12.52,33.53,3.39,Flowering,279,Flood,Loamy,0.87,23-03-2025,19-03-2025,Maharashtra
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya,12.89,25.91,4,Vegetative,792,Flood,Sandy,4.62,29-03-2025,22-03-2025,Maharashtra
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,papaya,14.19,48.95,3.37,Vegetative,334,Flood,Silty,2.32,01-04-2025,09-03-2025,Punjab
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,papaya,20.7,31.77,7.38,Seedling,930,Drip,Sandy,2.27,27-03-2025,12-02-2025,Tamil Nadu
45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,papaya,22.84,21.01,3.38,Vegetative,436,Manual,Clay,1.86,14-03-2025,25-03-2025,Maharashtra
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,papaya,24.11,38.38,8.86,Vegetative,107,Sprinkler,Silty,2.57,19-03-2025,13-02-2025,Assam
70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,papaya,20.74,20.86,6.58,Flowering,542,Drip,Loamy,1.63,25-03-2025,20-03-2025,Karnataka
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,papaya,11.31,46.17,6.69,Flowering,638,Flood,Loamy,2.19,10-03-2025,11-03-2025,Karnataka
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya,18.76,24.99,6.93,Fruiting,919,Drip,Sandy,4.1,14-03-2025,23-03-2025,Maharashtra
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,papaya,13.75,31.99,4.2,Seedling,757,Sprinkler,Clay,4.25,03-04-2025,24-03-2025,Punjab
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,papaya,10.09,12.02,4.38,Vegetative,190,Sprinkler,Silty,1.87,13-03-2025,20-02-2025,Karnataka
68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,papaya,21.82,27.04,5.23,Fruiting,953,Manual,Clay,2.61,04-04-2025,27-02-2025,Karnataka
32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,papaya,5.77,43.29,7.15,Seedling,371,Flood,Clay,4.43,17-03-2025,09-03-2025,Karnataka
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,papaya,23.04,42.23,4.47,Vegetative,933,Flood,Sandy,0.74,03-04-2025,31-03-2025,Karnataka
48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,papaya,14.23,18.97,3.81,Vegetative,104,Drip,Sandy,4.5,14-03-2025,16-02-2025,Maharashtra
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,papaya,17.74,19.04,9.79,Flowering,693,Flood,Silty,1.49,04-04-2025,22-02-2025,Tamil Nadu
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,papaya,18.19,42.69,3.15,Harvest,998,Drip,Loamy,3.55,23-03-2025,13-03-2025,Tamil Nadu
48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,papaya,22.9,47.22,8.62,Seedling,318,Sprinkler,Silty,3.12,30-03-2025,14-02-2025,Punjab
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya,17.73,13.81,8.52,Vegetative,217,Sprinkler,Clay,2.99,02-04-2025,13-03-2025,Assam
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya,17.28,28,5.08,Seedling,692,Sprinkler,Sandy,4.37,18-03-2025,23-03-2025,Tamil Nadu
38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,papaya,6.33,23.5,3.95,Fruiting,681,Sprinkler,Clay,0.96,03-04-2025,07-02-2025,Assam
57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,papaya,15.37,44.83,4.02,Fruiting,214,Sprinkler,Sandy,2.06,23-03-2025,15-03-2025,Tamil Nadu
51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,papaya,8,13.34,7.88,Harvest,362,Drip,Loamy,2.92,30-03-2025,24-02-2025,Tamil Nadu
56,65,45,38.2016825,93.97379963,6.751298936,218.0908814,papaya,19.75,18.45,7.5,Vegetative,405,Sprinkler,Clay,4.15,29-03-2025,11-03-2025,Punjab
54,66,52,36.56769731,93.79503425,6.867554147,104.4218596,papaya,15.24,40.1,8.48,Flowering,753,Drip,Sandy,1.47,11-03-2025,03-03-2025,Karnataka
58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,papaya,18.6,12.05,9.56,Vegetative,521,Sprinkler,Silty,4.11,17-03-2025,26-03-2025,Punjab
68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,papaya,5.83,29.7,7.84,Seedling,306,Drip,Silty,2.3,25-03-2025,09-02-2025,Tamil Nadu
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya,6.7,27.68,4.09,Fruiting,722,Drip,Silty,1.35,11-03-2025,01-03-2025,Karnataka
43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,papaya,19.33,23.38,4.7,Seedling,402,Drip,Clay,3.92,22-03-2025,30-03-2025,Karnataka
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,papaya,6.44,25.78,8.9,Harvest,211,Flood,Sandy,0.91,31-03-2025,19-03-2025,Karnataka
56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,papaya,6.43,31.2,4.47,Fruiting,516,Drip,Sandy,2.82,02-04-2025,07-03-2025,Assam
39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,papaya,5.24,16.45,3.51,Flowering,654,Drip,Sandy,0.79,06-03-2025,04-02-2025,Tamil Nadu
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,coconut,24.13,32.88,7.92,Fruiting,958,Sprinkler,Clay,2.1,16-03-2025,21-02-2025,Maharashtra
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,coconut,19.75,42.22,5.82,Vegetative,384,Drip,Sandy,3.2,18-03-2025,20-02-2025,Punjab
13,28,33,28.130115,95.64807631,5.686972967,151.0761899,coconut,12.07,40.41,9.44,Vegetative,739,Drip,Loamy,3,13-03-2025,19-02-2025,Assam
2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,coconut,10.93,16.16,7.55,Fruiting,284,Manual,Clay,2.32,09-03-2025,17-03-2025,Punjab
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,11.99,15.97,3.63,Harvest,840,Flood,Loamy,2.43,19-03-2025,11-03-2025,Maharashtra
7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,coconut,20.49,20.73,9.63,Vegetative,320,Manual,Loamy,1.52,08-03-2025,22-03-2025,Karnataka
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,18.23,24.44,4.81,Vegetative,963,Sprinkler,Silty,2.55,20-03-2025,31-03-2025,Maharashtra
34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,coconut,8.7,26.34,5.36,Flowering,543,Flood,Clay,4.79,12-03-2025,10-02-2025,Punjab
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,8.48,37.19,5.82,Fruiting,216,Flood,Sandy,4.33,04-04-2025,04-03-2025,Maharashtra
25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,coconut,6.97,12.27,3.36,Vegetative,169,Manual,Loamy,1.15,03-04-2025,11-03-2025,Tamil Nadu
16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,coconut,18.21,11.39,6.48,Harvest,997,Flood,Clay,0.63,25-03-2025,12-03-2025,Maharashtra
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut,20.29,25.68,3.86,Seedling,169,Manual,Sandy,4.7,28-03-2025,10-03-2025,Tamil Nadu
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,coconut,10.3,37.89,5.81,Fruiting,721,Drip,Silty,2.87,12-03-2025,17-02-2025,Maharashtra
37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,coconut,5.42,17.74,5.45,Flowering,526,Manual,Clay,2.92,08-03-2025,23-03-2025,Tamil Nadu
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,coconut,6.64,35.66,8.41,Vegetative,743,Flood,Clay,4.01,11-03-2025,06-02-2025,Tamil Nadu
0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,coconut,24.36,20.39,8.62,Harvest,667,Flood,Clay,1.92,09-03-2025,19-02-2025,Maharashtra
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,coconut,10.91,45.44,4.07,Fruiting,542,Sprinkler,Sandy,2.67,16-03-2025,04-02-2025,Assam
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,20.38,45.83,5.57,Harvest,700,Sprinkler,Loamy,4.86,07-03-2025,17-02-2025,Karnataka
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,17.49,21.89,5.61,Harvest,236,Sprinkler,Loamy,3.52,25-03-2025,17-03-2025,Karnataka
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,12.64,19.2,4.06,Flowering,603,Sprinkler,Clay,1.19,07-03-2025,13-02-2025,Karnataka
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,9.11,26.45,8.59,Fruiting,230,Flood,Clay,1.1,01-04-2025,23-02-2025,Tamil Nadu
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,coconut,7.43,19.62,7.95,Vegetative,317,Sprinkler,Sandy,1.42,17-03-2025,11-02-2025,Karnataka
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,17.3,36.9,4.33,Flowering,787,Manual,Silty,3.95,20-03-2025,17-02-2025,Tamil Nadu
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,20.49,43.04,5.57,Vegetative,270,Drip,Clay,1.83,01-04-2025,12-03-2025,Assam
10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,coconut,17.88,36.92,3.74,Seedling,574,Flood,Clay,0.6,28-03-2025,28-02-2025,Maharashtra
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,15.61,42.97,7.4,Harvest,711,Sprinkler,Silty,4.75,30-03-2025,14-02-2025,Maharashtra
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,5.84,25.88,3.85,Seedling,228,Flood,Clay,1.26,21-03-2025,03-03-2025,Tamil Nadu
11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,coconut,24.37,16.25,9.9,Harvest,156,Sprinkler,Loamy,0.54,13-03-2025,17-02-2025,Tamil Nadu
16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,coconut,20.97,39.52,8.46,Flowering,280,Flood,Clay,1.57,16-03-2025,19-02-2025,Assam
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut,10.86,24.42,5.73,Vegetative,345,Sprinkler,Loamy,1.56,07-03-2025,09-03-2025,Karnataka
16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,coconut,24.6,36.85,7.05,Vegetative,243,Drip,Sandy,2.4,28-03-2025,14-03-2025,Assam
32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,coconut,17.04,20.83,9.38,Flowering,150,Sprinkler,Sandy,4.64,31-03-2025,23-03-2025,Maharashtra
38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,coconut,16.65,13.25,6.88,Fruiting,467,Manual,Loamy,4.46,01-04-2025,06-02-2025,Maharashtra
8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,coconut,19.96,49.7,4.22,Seedling,558,Flood,Loamy,2.56,17-03-2025,14-02-2025,Karnataka
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,21.24,16.25,5.65,Seedling,317,Flood,Silty,2.35,03-04-2025,12-03-2025,Maharashtra
29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,coconut,18.13,49.54,8.9,Vegetative,715,Manual,Loamy,3,04-04-2025,13-02-2025,Tamil Nadu
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut,7.56,49.09,7.51,Vegetative,994,Manual,Loamy,1.6,19-03-2025,10-02-2025,Maharashtra
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,11.77,41.75,7.56,Vegetative,666,Drip,Clay,0.73,02-04-2025,06-03-2025,Punjab
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,23.56,36.38,9.07,Flowering,356,Flood,Silty,4.73,07-03-2025,29-03-2025,Karnataka
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,9.49,33.11,9.26,Fruiting,957,Drip,Loamy,1.34,17-03-2025,06-02-2025,Karnataka
27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,coconut,12.44,44.64,9.44,Seedling,255,Flood,Loamy,1.39,20-03-2025,21-02-2025,Karnataka
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut,13.64,21.58,3.66,Harvest,664,Flood,Loamy,2.63,09-03-2025,08-02-2025,Punjab
17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,coconut,13.79,28.71,6.81,Flowering,541,Drip,Clay,2.71,02-04-2025,16-03-2025,Assam
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,17.26,34.78,8.18,Seedling,940,Flood,Clay,0.58,11-03-2025,28-02-2025,Tamil Nadu
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,coconut,23.86,26.45,8.3,Fruiting,798,Flood,Clay,1.17,16-03-2025,06-03-2025,Karnataka
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut,9.81,27.1,7.25,Flowering,975,Drip,Sandy,2.2,21-03-2025,05-03-2025,Maharashtra
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut,7.43,23.21,4.17,Seedling,761,Sprinkler,Clay,3.58,02-04-2025,21-02-2025,Tamil Nadu
7,15,32,25.03512351,95.89739958,6.182232762,174.796583,coconut,8.95,32.57,8.58,Flowering,875,Drip,Loamy,1.53,06-03-2025,19-03-2025,Maharashtra
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,22.74,44.02,8.04,Seedling,861,Flood,Clay,2.4,31-03-2025,27-03-2025,Tamil Nadu
34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,coconut,17.92,18.06,3.6,Seedling,909,Manual,Clay,3.01,03-04-2025,02-03-2025,Tamil Nadu
14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,coconut,10.72,47.38,6.25,Fruiting,822,Sprinkler,Silty,4.5,23-03-2025,13-02-2025,Maharashtra
18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,coconut,21.32,37.56,4.22,Harvest,124,Manual,Loamy,1.97,25-03-2025,27-03-2025,Maharashtra
7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,coconut,22.23,42.93,5.36,Fruiting,905,Sprinkler,Clay,1.1,24-03-2025,13-03-2025,Tamil Nadu
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut,21.93,32.25,3.13,Seedling,952,Manual,Sandy,2.7,11-03-2025,14-02-2025,Karnataka
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut,23.38,41.18,5.8,Flowering,763,Sprinkler,Silty,3.86,08-03-2025,11-02-2025,Maharashtra
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut,10.04,10.65,6.85,Fruiting,635,Drip,Clay,0.99,08-03-2025,24-02-2025,Punjab
10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,coconut,20.1,42.74,7.34,Harvest,863,Sprinkler,Silty,2.41,02-04-2025,21-03-2025,Punjab
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,coconut,14.21,11.61,7.64,Seedling,159,Sprinkler,Silty,0.58,11-03-2025,25-02-2025,Tamil Nadu
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,coconut,21.84,45.6,8.85,Fruiting,566,Sprinkler,Sandy,0.65,08-03-2025,24-03-2025,Assam
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut,19.57,49.68,4.51,Fruiting,533,Flood,Sandy,2.67,16-03-2025,09-03-2025,Tamil Nadu
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,20.53,21.76,3.84,Fruiting,978,Manual,Sandy,1.84,19-03-2025,22-02-2025,Tamil Nadu
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,18.12,18.41,8.96,Fruiting,165,Drip,Loamy,4.3,31-03-2025,03-03-2025,Karnataka
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,8.55,40.61,4.1,Flowering,664,Manual,Silty,3.21,19-03-2025,28-03-2025,Karnataka
1,12,30,27.754298,95.94643831,5.56222383,131.0900076,coconut,15.9,20.12,9.82,Harvest,205,Manual,Clay,2.54,03-04-2025,03-03-2025,Assam
6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,coconut,24.69,44.62,8.9,Harvest,195,Drip,Sandy,2.34,10-03-2025,08-03-2025,Assam
15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,coconut,23.75,14.11,6.51,Seedling,787,Flood,Sandy,2.74,10-03-2025,12-02-2025,Assam
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,5.86,15.04,9.87,Vegetative,650,Sprinkler,Silty,0.68,08-03-2025,16-02-2025,Assam
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,8.3,49.17,3.68,Flowering,267,Flood,Silty,4.52,26-03-2025,16-03-2025,Assam
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,7.63,36.95,5.12,Seedling,141,Flood,Silty,4.99,03-04-2025,10-02-2025,Tamil Nadu
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,19.52,43.88,7.47,Seedling,978,Sprinkler,Clay,1.32,26-03-2025,23-02-2025,Tamil Nadu
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,21.36,22.97,5.45,Fruiting,203,Manual,Loamy,1.04,21-03-2025,15-02-2025,Punjab
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,coconut,9.27,37.06,9.5,Vegetative,944,Sprinkler,Loamy,1.15,19-03-2025,28-03-2025,Punjab
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut,15.12,33.77,3.46,Vegetative,303,Drip,Sandy,3.47,27-03-2025,19-02-2025,Maharashtra
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,21.81,34.13,6.85,Flowering,619,Sprinkler,Loamy,3.48,07-03-2025,08-03-2025,Tamil Nadu
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,19.66,37.3,7.14,Vegetative,381,Manual,Clay,4.32,31-03-2025,18-03-2025,Assam
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,15.84,33.01,7.57,Seedling,142,Flood,Loamy,3.88,26-03-2025,13-02-2025,Maharashtra
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,coconut,16.81,27.16,4.79,Vegetative,209,Flood,Clay,2.52,08-03-2025,03-03-2025,Karnataka
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,15.17,21.04,5.55,Vegetative,309,Sprinkler,Sandy,3.26,17-03-2025,04-02-2025,Tamil Nadu
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,coconut,10.95,40.74,8.91,Harvest,848,Drip,Silty,3.6,26-03-2025,19-02-2025,Punjab
26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,coconut,16.3,19.05,4.36,Seedling,967,Manual,Clay,2.81,06-03-2025,07-03-2025,Tamil Nadu
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,18.78,37.69,8.79,Vegetative,930,Flood,Silty,2.64,21-03-2025,11-02-2025,Tamil Nadu
19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,coconut,22.47,19.33,6.94,Vegetative,148,Sprinkler,Sandy,3.4,13-03-2025,10-03-2025,Tamil Nadu
31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,coconut,17.73,35.01,8.34,Fruiting,214,Drip,Clay,3.01,24-03-2025,21-03-2025,Tamil Nadu
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,20.22,39.88,8,Vegetative,254,Drip,Clay,3.4,13-03-2025,06-03-2025,Karnataka
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,8.2,18.75,4.45,Vegetative,748,Flood,Loamy,3.26,14-03-2025,19-02-2025,Punjab
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,14.23,12.4,6.98,Harvest,602,Flood,Clay,3.74,03-04-2025,31-03-2025,Tamil Nadu
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,5.19,15.24,9.07,Seedling,778,Manual,Sandy,3.39,01-04-2025,21-03-2025,Karnataka
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,9.93,34.24,6.02,Flowering,932,Drip,Silty,2.84,16-03-2025,25-02-2025,Maharashtra
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,19.53,43.98,9.77,Seedling,810,Manual,Clay,3.57,02-04-2025,15-02-2025,Tamil Nadu
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,coconut,24.84,11.8,6.17,Fruiting,170,Drip,Sandy,2.52,02-04-2025,26-03-2025,Karnataka
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,coconut,6.98,39.37,4,Seedling,618,Drip,Sandy,1.59,11-03-2025,09-03-2025,Assam
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,coconut,13.03,23.65,5.73,Vegetative,811,Sprinkler,Clay,0.51,16-03-2025,26-02-2025,Maharashtra
3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,coconut,21,29.14,9.66,Fruiting,435,Flood,Loamy,3.02,23-03-2025,20-03-2025,Punjab
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,9.08,47.15,5.24,Seedling,166,Drip,Clay,3.16,13-03-2025,14-03-2025,Tamil Nadu
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,coconut,16.1,23.28,9.08,Fruiting,592,Manual,Clay,4.87,27-03-2025,05-02-2025,Tamil Nadu
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,19.66,28.61,9.17,Flowering,749,Flood,Loamy,2.13,17-03-2025,20-02-2025,Karnataka
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,17.32,10.55,5.45,Seedling,853,Manual,Sandy,2.27,26-03-2025,01-03-2025,Punjab
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,coconut,8.76,13.26,3.58,Vegetative,312,Flood,Clay,1.41,13-03-2025,20-03-2025,Assam
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,coconut,12.11,20.34,8.07,Fruiting,280,Flood,Loamy,0.82,04-04-2025,20-02-2025,Maharashtra
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,20.68,11.11,5.18,Harvest,865,Drip,Silty,3.98,09-03-2025,11-03-2025,Punjab
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,16.08,35.26,8.48,Fruiting,712,Sprinkler,Silty,1.62,25-03-2025,28-03-2025,Tamil Nadu
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,5.1,27.06,6.1,Harvest,962,Drip,Loamy,3.24,21-03-2025,26-02-2025,Karnataka
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,20.22,31.93,6.4,Vegetative,698,Flood,Sandy,3.59,21-03-2025,06-03-2025,Assam
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,5.71,16.99,8.45,Flowering,796,Drip,Loamy,2.62,04-04-2025,24-02-2025,Karnataka
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,19.91,21.84,5.68,Harvest,702,Drip,Sandy,4.44,01-04-2025,11-03-2025,Maharashtra
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton,9.05,36.55,6.1,Flowering,347,Flood,Silty,2.5,18-03-2025,16-02-2025,Punjab
